Phylostratum	GeneID	Cleavage	Embryonic pharynx	Embryonic gut cavity	Gastrodermal cells	Muscle and neuron diff.	Organogenesis	Brain condensation	Organ maturation
2	FW_v1_tr_04703	1	1.33333333333333	6.4	27.1666666666667	21.5	14.1	17.5	12.9090909090909
12	FW_v1_tr_04704	0	0.0	1.6	0.333333333333333	0.125	0.2	15.5714285714286	24.5454545454545
1	FW_v1_tr_04705	6	4.33333333333333	7.4	25.3333333333333	9.625	10.2	28.0714285714286	30.5454545454545
1	FW_v1_tr_04706	14	24.0	25.0	13.1666666666667	15.5	7.0	52.7857142857143	58.5454545454545
1	FW_v1_tr_04707	6	6.66666666666667	24.8	55.0	35.625	34.9	33.7857142857143	25.0
1	FW_v1_tr_04708	0	2.66666666666667	2.0	4.66666666666667	1.875	6.5	5.92857142857143	5.54545454545455
2	FW_v1_tr_04709	0	0.0	1.0	0.833333333333333	3.25	3.7	3.0	2.18181818181818
1	FW_v1_tr_04710	0	1.66666666666667	0.6	1.16666666666667	1.625	1.6	9.28571428571429	3.27272727272727
1	FW_v1_tr_04711	4	1.0	5.4	7.16666666666667	8.625	6.6	6.57142857142857	7.18181818181818
1	FW_v1_tr_04712	117	111.333333333333	142.6	141.5	164.375	141.7	353.785714285714	392.363636363636
1	FW_v1_tr_04713	2	10.6666666666667	23.0	47.0	104.875	107.2	245.928571428571	196.909090909091
3	FW_v1_tr_04714	3	8.66666666666667	15.6	8.33333333333333	10.125	13.4	28.9285714285714	26.0
3	FW_v1_tr_04715	5	3.66666666666667	16.8	11.3333333333333	21.625	9.9	10.6428571428571	3.72727272727273
2	FW_v1_tr_04716	1	0.333333333333333	4.8	7.0	8.125	4.7	20.5714285714286	15.0
1	FW_v1_tr_04718	0	0.0	0.0	2.33333333333333	25.125	17.3	13.7857142857143	6.45454545454545
5	FW_v1_tr_04719	2	0.666666666666667	0.4	3.5	7.0	8.5	15.0714285714286	18.4545454545455
14	FW_v1_tr_04720	35	62.6666666666667	125.8	203.833333333333	205.0	139.1	135.5	65.3636363636364
1	FW_v1_tr_04721	4	8.33333333333333	5.4	15.1666666666667	11.375	7.9	17.9285714285714	12.0909090909091
1	FW_v1_tr_04722	6	12.6666666666667	14.6	49.5	45.75	46.2	63.7142857142857	40.1818181818182
3	FW_v1_tr_04723	0	0.0	0.2	1.33333333333333	6.25	4.9	31.5714285714286	27.2727272727273
1	FW_v1_tr_04726	0	10.6666666666667	24.8	40.1666666666667	38.5	32.9	45.2857142857143	33.2727272727273
2	FW_v1_tr_04727	0	0.0	1.6	0.166666666666667	1.25	3.4	9.21428571428571	12.0909090909091
1	FW_v1_tr_04728	5	97.3333333333333	156.2	425.333333333333	299.0	191.4	157.357142857143	101.0
7	FW_v1_tr_04729	0	2.66666666666667	3.8	27.0	27.75	21.5	5.64285714285714	2.45454545454545
14	FW_v1_tr_04730	0	0.333333333333333	0.0	0.166666666666667	0.0	2.0	50.2142857142857	45.0909090909091
2	FW_v1_tr_04731	0	0.666666666666667	3.2	1.16666666666667	1.625	0.8	2.64285714285714	3.63636363636364
5	FW_v1_tr_04732	2	7.33333333333333	10.4	16.6666666666667	19.125	16.1	47.5714285714286	29.6363636363636
2	FW_v1_tr_04733	0	0.0	0.0	0.0	0.0	0.0	2.92857142857143	15.2727272727273
14	FW_v1_tr_04734	0	0.666666666666667	0.2	3.16666666666667	2.75	4.0	4.07142857142857	4.54545454545455
2	FW_v1_tr_04735	13	14.0	6.2	10.0	15.375	16.5	64.7142857142857	39.3636363636364
1	FW_v1_tr_04736	2	27.0	27.2	277.666666666667	330.875	249.4	309.857142857143	195.727272727273
5	FW_v1_tr_04737	0	1.66666666666667	2.6	12.6666666666667	22.125	19.6	17.3571428571429	19.3636363636364
14	FW_v1_tr_04738	0	0.333333333333333	0.4	6.0	12.125	8.3	18.0	8.18181818181818
1	FW_v1_tr_04739	6	22.0	22.8	168.833333333333	150.375	116.4	214.928571428571	214.545454545455
1	FW_v1_tr_04741	2	0.0	3.2	7.66666666666667	14.75	10.3	35.5714285714286	23.4545454545455
1	FW_v1_tr_04742	3	23.3333333333333	36.6	10.5	32.125	16.2	20.3571428571429	13.4545454545455
14	FW_v1_tr_04744	2	1.66666666666667	4.8	1.33333333333333	1.5	0.7	2.0	0.454545454545455
2	FW_v1_tr_04745	0	9.33333333333333	7.2	5.83333333333333	30.25	30.0	77.2857142857143	71.8181818181818
1	FW_v1_tr_04746	0	0.0	0.0	4.16666666666667	6.375	3.9	14.2857142857143	23.0909090909091
14	FW_v1_tr_04747	5	11.0	41.8	81.3333333333333	104.25	83.0	76.0	58.5454545454545
14	FW_v1_tr_04748	6	15.6666666666667	32.6	39.1666666666667	55.125	46.6	74.5	67.0
2	FW_v1_tr_04749	7	16.6666666666667	34.2	80.6666666666667	96.625	85.1	42.1428571428571	34.4545454545455
7	FW_v1_tr_04750	0	0.333333333333333	1.0	16.0	26.375	28.2	69.7857142857143	62.9090909090909
1	FW_v1_tr_04751	0	2.66666666666667	0.0	0.0	4.75	5.7	24.8571428571429	11.5454545454545
14	FW_v1_tr_04752	0	2.0	3.8	14.0	16.125	15.3	16.3571428571429	9.36363636363636
2	FW_v1_tr_04753	2	7.0	12.6	27.8333333333333	17.75	10.4	30.5	22.9090909090909
1	FW_v1_tr_04754	8	19.6666666666667	6.2	21.0	31.375	13.3	51.2142857142857	44.0909090909091
14	FW_v1_tr_04755	0	3.33333333333333	5.6	16.5	18.625	9.4	15.1428571428571	10.3636363636364
1	FW_v1_tr_04756	12	38.0	22.4	19.5	13.5	5.4	8.07142857142857	6.54545454545455
1	FW_v1_tr_04757	4	2.0	1.8	22.8333333333333	19.25	33.2	49.8571428571429	34.4545454545455
14	FW_v1_tr_04758	47	121.333333333333	137.8	266.0	321.375	377.8	375.357142857143	344.0
1	FW_v1_tr_04759	0	2.33333333333333	4.4	9.66666666666667	10.625	10.0	34.5714285714286	16.7272727272727
2	FW_v1_tr_04760	1	1.33333333333333	4.4	4.16666666666667	6.125	1.3	0.928571428571429	0.0909090909090909
1	FW_v1_tr_04761	0	0.0	0.0	0.0	0.0	2.5	22.5714285714286	14.9090909090909
1	FW_v1_tr_04762	1	8.33333333333333	5.2	6.83333333333333	5.375	3.9	1.07142857142857	0.454545454545455
1	FW_v1_tr_04763	0	24.3333333333333	32.0	75.6666666666667	68.25	37.7	41.2142857142857	25.0
1	FW_v1_tr_04764	0	11.3333333333333	22.8	155.5	142.75	70.1	77.5714285714286	43.1818181818182
14	FW_v1_tr_04765	0	0.333333333333333	13.4	1.16666666666667	2.625	5.2	61.9285714285714	94.7272727272727
1	FW_v1_tr_04766	0	0.0	2.4	8.0	17.875	8.0	37.0714285714286	40.1818181818182
2	FW_v1_tr_04767	12	10.3333333333333	11.8	16.8333333333333	10.25	14.3	21.1428571428571	12.0
1	FW_v1_tr_04768	0	0.0	0.2	3.83333333333333	2.75	2.7	5.28571428571429	9.27272727272727
4	FW_v1_tr_04769	27	12.3333333333333	19.8	86.5	78.0	79.3	114.357142857143	74.7272727272727
14	FW_v1_tr_04770	19	8.33333333333333	12.2	8.0	4.125	7.4	5.64285714285714	1.45454545454545
14	FW_v1_tr_04771	0	10.0	14.4	42.1666666666667	40.875	22.8	27.5714285714286	14.0
1	FW_v1_tr_04772	113	146.333333333333	181.8	346.666666666667	356.75	314.9	446.785714285714	444.181818181818
1	FW_v1_tr_04773	1	2.33333333333333	9.0	4.5	7.5	12.2	17.7857142857143	6.36363636363636
2	FW_v1_tr_04774	0	11.0	6.0	43.1666666666667	11.0	5.7	6.85714285714286	4.45454545454545
2	FW_v1_tr_04775	0	9.66666666666667	8.4	40.3333333333333	9.75	8.4	6.35714285714286	5.27272727272727
1	FW_v1_tr_04776	0	4.33333333333333	3.0	37.8333333333333	52.625	45.2	30.4285714285714	23.5454545454545
1	FW_v1_tr_04777	15	9.66666666666667	17.0	6.33333333333333	4.5	5.8	8.71428571428571	3.27272727272727
1	FW_v1_tr_04778	14	7.66666666666667	6.0	9.5	7.0	8.6	11.3571428571429	13.3636363636364
1	FW_v1_tr_04779	12	13.6666666666667	10.6	10.6666666666667	7.25	8.1	9.21428571428571	10.0909090909091
6	FW_v1_tr_04780	9	7.66666666666667	7.6	11.1666666666667	19.375	8.7	18.3571428571429	20.0909090909091
1	FW_v1_tr_04781	2	4.66666666666667	6.0	14.6666666666667	43.625	34.6	43.8571428571429	37.7272727272727
1	FW_v1_tr_04782	5	16.3333333333333	8.6	6.66666666666667	3.875	5.9	5.42857142857143	5.27272727272727
5	FW_v1_tr_04783	0	0.0	0.0	0.0	0.0	0.0	4.5	16.5454545454545
1	FW_v1_tr_04784	0	0.333333333333333	0.2	3.5	47.625	56.4	72.5714285714286	66.9090909090909
14	FW_v1_tr_04785	0	0.666666666666667	0.4	6.0	31.0	26.7	68.2857142857143	60.5454545454545
1	FW_v1_tr_04786	1	31.0	72.0	64.8333333333333	83.25	58.7	20.7142857142857	28.4545454545455
1	FW_v1_tr_04787	0	0.0	0.2	4.33333333333333	6.0	15.9	48.7857142857143	27.7272727272727
2	FW_v1_tr_04788	0	1.33333333333333	3.4	19.1666666666667	15.375	13.2	10.7857142857143	13.1818181818182
6	FW_v1_tr_04789	0	0.0	2.8	0.0	0.5	0.2	93.1428571428571	708.181818181818
1	FW_v1_tr_04790	0	0.0	9.0	10.0	18.625	7.9	31.2857142857143	27.8181818181818
1	FW_v1_tr_04791	11	1.33333333333333	2.4	49.5	51.5	32.5	45.9285714285714	38.4545454545455
5	FW_v1_tr_04792	6	6.0	13.6	3.66666666666667	3.75	2.2	1.35714285714286	2.18181818181818
3	FW_v1_tr_04793	23	28.0	42.0	23.3333333333333	34.375	28.0	23.2857142857143	25.9090909090909
1	FW_v1_tr_04794	0	0.0	0.8	0.166666666666667	3.5	8.1	7.21428571428571	4.54545454545455
5	FW_v1_tr_04795	12	7.66666666666667	11.4	4.5	4.875	2.4	1.14285714285714	2.09090909090909
1	FW_v1_tr_04796	26	9.0	30.2	25.3333333333333	24.5	29.9	48.6428571428571	36.3636363636364
5	FW_v1_tr_04797	0	0.333333333333333	1.2	1.33333333333333	3.0	5.3	9.92857142857143	5.54545454545455
14	FW_v1_tr_04798	0	0.0	0.2	28.8333333333333	19.25	18.0	85.6428571428571	30.9090909090909
1	FW_v1_tr_04799	3	2.0	6.2	3.83333333333333	4.875	11.1	57.5	62.4545454545455
14	FW_v1_tr_04800	372	120.666666666667	84.2	60.8333333333333	42.375	28.2	7.85714285714286	5.36363636363636
5	FW_v1_tr_04801	0	0.333333333333333	0.0	0.5	3.625	8.3	13.0	15.9090909090909
3	FW_v1_tr_04802	0	22.6666666666667	19.8	39.0	38.75	17.2	39.8571428571429	22.0
4	FW_v1_tr_04803	0	0.0	0.0	0.666666666666667	5.625	4.8	10.0	7.45454545454545
1	FW_v1_tr_04804	2	1.0	5.6	4.16666666666667	6.875	7.9	26.4285714285714	19.3636363636364
1	FW_v1_tr_04805	12	11.6666666666667	15.6	11.0	6.75	12.4	21.0714285714286	25.5454545454545
1	FW_v1_tr_04806	16	10.6666666666667	13.2	8.5	5.0	12.2	24.2142857142857	24.0
14	FW_v1_tr_04807	0	2.33333333333333	4.2	22.0	28.75	17.9	38.3571428571429	38.7272727272727
14	FW_v1_tr_04808	0	2.0	2.4	1.33333333333333	2.5	2.1	8.5	10.0909090909091
11	FW_v1_tr_04809	0	34.3333333333333	55.2	241.666666666667	253.875	168.9	108.642857142857	77.5454545454545
14	FW_v1_tr_04810	0	0.0	0.0	0.0	0.625	0.3	10.4285714285714	15.5454545454545
14	FW_v1_tr_04811	0	0.0	0.0	0.166666666666667	0.0	0.0	0.0714285714285714	27.3636363636364
1	FW_v1_tr_04812	20	44.0	66.0	165.5	149.375	129.2	142.928571428571	120.181818181818
14	FW_v1_tr_04813	0	0.0	0.0	0.666666666666667	0.0	0.0	0.142857142857143	28.9090909090909
1	FW_v1_tr_04814	58	25.3333333333333	78.8	104.0	179.375	132.6	750.785714285714	647.636363636364
2	FW_v1_tr_04815	43	27.6666666666667	25.4	11.8333333333333	44.875	41.2	86.7142857142857	64.2727272727273
2	FW_v1_tr_04816	9	19.0	15.8	10.8333333333333	11.75	13.2	64.5714285714286	66.1818181818182
14	FW_v1_tr_04817	1	2.0	5.4	34.1666666666667	40.625	16.8	29.3571428571429	22.4545454545455
1	FW_v1_tr_04818	7	4.33333333333333	6.4	36.8333333333333	43.5	59.1	32.6428571428571	31.9090909090909
1	FW_v1_tr_04819	0	2.0	2.0	2.0	2.375	2.5	20.6428571428571	13.7272727272727
1	FW_v1_tr_04820	3	20.0	28.4	108.666666666667	70.875	27.6	16.5714285714286	7.45454545454545
1	FW_v1_tr_04821	5	17.3333333333333	22.4	94.3333333333333	76.0	27.8	17.0	8.54545454545454
1	FW_v1_tr_04822	8	21.0	33.6	9.33333333333333	17.75	18.6	63.4285714285714	67.2727272727273
1	FW_v1_tr_04823	2	9.0	13.2	34.6666666666667	39.75	20.6	29.0714285714286	27.6363636363636
14	FW_v1_tr_04824	433	180.333333333333	181.0	85.0	38.125	18.3	17.0714285714286	12.1818181818182
2	FW_v1_tr_04825	0	0.0	2.2	1.0	7.625	6.0	4.21428571428571	4.27272727272727
1	FW_v1_tr_04826	1	0.0	1.8	19.1666666666667	18.75	11.2	8.71428571428571	5.81818181818182
2	FW_v1_tr_04827	0	13.6666666666667	14.8	42.3333333333333	49.875	26.3	23.1428571428571	28.2727272727273
3	FW_v1_tr_04828	2	9.0	16.6	68.6666666666667	58.0	32.4	28.2142857142857	13.7272727272727
14	FW_v1_tr_04830	2	0.0	0.2	1.0	9.25	3.0	9.35714285714286	6.09090909090909
1	FW_v1_tr_04831	35	6.33333333333333	13.4	12.6666666666667	8.125	7.6	167.0	240.818181818182
1	FW_v1_tr_04832	11	3.33333333333333	6.6	7.66666666666667	11.25	6.5	13.2142857142857	11.8181818181818
1	FW_v1_tr_04833	0	0.0	0.0	5.66666666666667	9.0	4.0	6.57142857142857	7.27272727272727
1	FW_v1_tr_04834	4	0.0	14.6	5.83333333333333	15.25	2.2	9.85714285714286	10.7272727272727
2	FW_v1_tr_04835	2	6.0	5.2	17.3333333333333	11.0	6.2	6.21428571428571	2.18181818181818
14	FW_v1_tr_04836	11	3.66666666666667	1.4	2.83333333333333	2.0	3.6	11.6428571428571	18.3636363636364
14	FW_v1_tr_04837	1	0.333333333333333	0.4	1.66666666666667	2.125	4.8	27.7142857142857	18.0
14	FW_v1_tr_04838	3	0.0	1.8	4.0	4.375	3.2	1.35714285714286	0.0
2	FW_v1_tr_04839	0	1.0	4.0	27.5	35.875	32.3	36.7857142857143	22.3636363636364
5	FW_v1_tr_04840	0	0.0	0.2	10.8333333333333	20.5	13.0	90.7142857142857	73.9090909090909
1	FW_v1_tr_04841	62	130.333333333333	104.2	57.3333333333333	47.625	28.2	131.285714285714	89.1818181818182
1	FW_v1_tr_04842	6	5.0	16.6	68.0	57.875	32.8	17.9285714285714	13.5454545454545
1	FW_v1_tr_04843	2	0.0	1.2	2.83333333333333	2.5	2.6	6.28571428571429	7.81818181818182
1	FW_v1_tr_04844	0	0.0	2.8	3.5	4.125	3.2	13.1428571428571	18.8181818181818
1	FW_v1_tr_04845	1	4.66666666666667	4.4	8.66666666666667	5.75	11.2	52.2142857142857	36.0909090909091
3	FW_v1_tr_04846	1	1.0	1.2	10.5	15.625	14.3	94.9285714285714	77.2727272727273
1	FW_v1_tr_04847	32	18.0	15.6	31.5	17.375	17.8	15.1428571428571	25.2727272727273
13	FW_v1_tr_04848	2	3.0	2.6	1.0	0.25	0.5	0.214285714285714	0.0909090909090909
5	FW_v1_tr_04849	0	5.66666666666667	5.4	5.0	6.875	3.3	4.92857142857143	2.45454545454545
14	FW_v1_tr_04850	0	0.0	0.0	2.16666666666667	7.125	6.3	6.78571428571429	1.72727272727273
14	FW_v1_tr_04851	0	0.0	0.0	1.5	6.125	5.1	5.14285714285714	1.81818181818182
1	FW_v1_tr_04853	10	9.0	14.6	8.33333333333333	9.75	5.8	11.2142857142857	4.63636363636364
1	FW_v1_tr_04854	1	2.33333333333333	5.0	4.33333333333333	18.875	8.2	6.92857142857143	7.09090909090909
1	FW_v1_tr_04855	0	0.0	0.0	0.0	1.75	2.6	3.28571428571429	6.63636363636364
14	FW_v1_tr_04856	0	0.0	0.0	1.16666666666667	0.75	2.0	5.92857142857143	1.09090909090909
7	FW_v1_tr_04857	0	0.0	0.0	0.0	0.0	1.7	12.2142857142857	8.90909090909091
1	FW_v1_tr_04858	4	1.33333333333333	2.8	2.83333333333333	14.125	4.7	10.3571428571429	12.9090909090909
1	FW_v1_tr_04859	0	25.3333333333333	38.8	45.1666666666667	48.625	31.6	200.5	144.090909090909
1	FW_v1_tr_04860	0	0.0	0.0	0.0	0.25	0.0	14.1428571428571	8.81818181818182
2	FW_v1_tr_04861	0	11.0	4.2	21.6666666666667	24.75	7.0	16.3571428571429	2.81818181818182
1	FW_v1_tr_04862	0	0.0	0.0	1.16666666666667	0.625	2.2	7.57142857142857	13.8181818181818
1	FW_v1_tr_04863	0	0.0	0.0	0.333333333333333	4.375	3.4	72.0	71.2727272727273
6	FW_v1_tr_04864	0	1.33333333333333	0.6	11.6666666666667	30.0	32.8	100.928571428571	81.5454545454545
1	FW_v1_tr_04865	0	1.33333333333333	0.0	2.66666666666667	2.375	2.7	9.5	8.45454545454546
14	FW_v1_tr_04866	29	37.0	65.2	40.6666666666667	53.625	68.4	33.2857142857143	24.0909090909091
1	FW_v1_tr_04867	0	0.0	0.0	2.33333333333333	1.625	6.4	48.7857142857143	27.7272727272727
2	FW_v1_tr_04868	4	45.0	29.0	56.6666666666667	44.75	24.2	27.5714285714286	23.0
4	FW_v1_tr_04869	2	3.33333333333333	4.0	8.16666666666667	6.375	3.5	13.7857142857143	11.7272727272727
1	FW_v1_tr_04870	0	0.0	0.0	0.0	0.0	0.5	4.21428571428571	0.818181818181818
1	FW_v1_tr_04871	15	8.33333333333333	11.4	5.66666666666667	10.625	10.0	41.5714285714286	32.4545454545455
1	FW_v1_tr_04872	2	3.33333333333333	10.8	14.8333333333333	19.875	11.0	18.6428571428571	15.0
14	FW_v1_tr_04873	0	6.33333333333333	2.4	3.5	7.0	11.1	46.6428571428571	48.2727272727273
14	FW_v1_tr_04874	0	5.33333333333333	5.4	4.83333333333333	7.375	11.7	43.9285714285714	46.5454545454545
1	FW_v1_tr_04875	27	27.6666666666667	30.2	68.5	50.375	40.1	64.6428571428571	44.5454545454545
10	FW_v1_tr_04877	0	0.333333333333333	2.6	0.166666666666667	2.0	6.1	32.5	9.18181818181818
1	FW_v1_tr_04878	0	1.0	0.0	2.16666666666667	0.0	1.2	4.0	2.18181818181818
1	FW_v1_tr_04879	6	23.0	58.4	111.833333333333	114.25	69.7	127.0	78.3636363636364
14	FW_v1_tr_04880	0	0.0	0.0	0.0	0.0	0.0	29.0714285714286	29.8181818181818
1	FW_v1_tr_04881	0	0.0	0.0	1.16666666666667	0.0	0.2	4.64285714285714	5.27272727272727
1	FW_v1_tr_04882	0	0.0	0.4	0.666666666666667	0.5	2.4	28.7142857142857	41.6363636363636
7	FW_v1_tr_04883	0	1.33333333333333	4.2	10.3333333333333	15.125	17.0	59.8571428571429	65.7272727272727
14	FW_v1_tr_04885	23	5.66666666666667	12.2	5.83333333333333	0.625	0.0	0.0	0.0
2	FW_v1_tr_04886	31	7.0	23.6	17.6666666666667	14.375	7.5	9.5	4.54545454545455
2	FW_v1_tr_04887	0	6.33333333333333	2.4	3.16666666666667	7.625	12.5	36.3571428571429	36.5454545454545
14	FW_v1_tr_04888	0	0.0	0.0	0.0	1.75	5.5	9.35714285714286	3.63636363636364
6	FW_v1_tr_04889	9	5.33333333333333	21.2	47.3333333333333	66.5	47.4	143.571428571429	118.181818181818
4	FW_v1_tr_04890	19	41.3333333333333	26.4	2.0	3.25	0.5	1.35714285714286	3.54545454545455
1	FW_v1_tr_04891	0	0.0	0.0	0.0	0.75	0.7	2.28571428571429	5.72727272727273
1	FW_v1_tr_04892	1	16.6666666666667	12.8	31.6666666666667	60.625	18.5	27.3571428571429	23.3636363636364
1	FW_v1_tr_04893	7	2.33333333333333	7.6	6.83333333333333	9.0	5.6	13.6428571428571	7.63636363636364
6	FW_v1_tr_04894	0	0.0	0.4	1.0	7.875	14.8	24.5	19.1818181818182
1	FW_v1_tr_04895	0	0.0	1.6	0.666666666666667	1.5	10.4	17.5714285714286	7.0
1	FW_v1_tr_04897	0	0.0	0.0	0.166666666666667	0.125	1.1	7.35714285714286	7.36363636363636
14	FW_v1_tr_04898	1	1.66666666666667	3.8	26.0	16.0	16.7	14.4285714285714	6.18181818181818
14	FW_v1_tr_04899	5	2.33333333333333	5.0	31.1666666666667	19.375	18.9	15.7857142857143	12.2727272727273
5	FW_v1_tr_04901	38	31.6666666666667	36.6	30.5	51.25	40.3	86.6428571428571	63.6363636363636
6	FW_v1_tr_04902	0	1.0	0.0	3.66666666666667	17.0	8.2	1.92857142857143	2.27272727272727
14	FW_v1_tr_04903	211	260.666666666667	225.2	37.8333333333333	32.125	25.0	14.1428571428571	12.6363636363636
14	FW_v1_tr_04904	0	17.6666666666667	20.4	50.1666666666667	35.875	24.1	83.0714285714286	54.8181818181818
2	FW_v1_tr_04905	0	1.0	0.2	3.5	7.375	4.9	55.7857142857143	39.7272727272727
14	FW_v1_tr_04906	0	0.0	0.0	7.0	6.125	6.5	37.1428571428571	13.0
1	FW_v1_tr_04907	2	16.6666666666667	22.6	116.833333333333	103.25	70.2	123.5	87.7272727272727
14	FW_v1_tr_04908	0	6.66666666666667	6.4	7.83333333333333	6.75	5.2	13.6428571428571	11.0909090909091
14	FW_v1_tr_04909	0	6.66666666666667	7.0	8.83333333333333	6.625	5.6	13.5714285714286	9.90909090909091
1	FW_v1_tr_04910	4	2.66666666666667	5.6	64.6666666666667	56.25	46.9	37.3571428571429	16.0909090909091
1	FW_v1_tr_04911	4	23.3333333333333	52.0	45.5	69.75	57.1	72.8571428571429	55.4545454545455
1	FW_v1_tr_04912	0	0.0	0.0	0.833333333333333	1.25	2.4	0.5	1.27272727272727
14	FW_v1_tr_04913	0	0.0	0.0	0.5	8.125	0.0	4.28571428571429	2.09090909090909
1	FW_v1_tr_04914	7	1.0	29.0	429.666666666667	570.875	602.9	465.714285714286	388.181818181818
1	FW_v1_tr_04916	46	70.6666666666667	84.6	90.6666666666667	58.25	50.3	53.0	22.9090909090909
14	FW_v1_tr_04917	8	25.6666666666667	27.8	12.5	32.625	36.6	52.1428571428571	21.0909090909091
1	FW_v1_tr_04918	2	59.3333333333333	55.8	108.666666666667	113.625	93.1	271.928571428571	167.0
6	FW_v1_tr_04919	0	2.0	5.4	1.83333333333333	6.75	0.7	3.64285714285714	0.818181818181818
1	FW_v1_tr_04920	0	1.66666666666667	3.8	1.83333333333333	7.25	11.3	29.6428571428571	17.4545454545455
